accelx,accely,accelz,gravityx,gravityy,gravityz,linaccelx,linaccely,linaccelz,gyrx,gyry,gyrz,magx,magy,magz,orientazimuth,orientpitch,orientroll,pressure,sound,timestamp,datestamp
-1.0394,3.6716,9.0556,-0.98,3.66,9.05,-0.01,0.01,0.0,-0.0011,-0.0064,-0.0021,-110.06,38.13,72.38,87.67,-21.9,6.18,987.05,67.745,1047502,2016-03-14 10:15:21:994
-1.0131,3.6596,9.0843,-0.99,3.65,9.05,0.0,0.03,0.03,0.0,-0.0011,-0.0021,-110.75,37.75,74.0,88.09,-21.85,6.24,986.96,67.855,1048003,2016-03-14 10:15:22:495
-1.0083,3.6644,9.0891,-0.99,3.65,9.05,-0.01,0.04,0.05,0.0011,-0.0032,-0.0021,-110.06,37.75,73.19,87.85,-21.85,6.24,986.83,68.452,1048502,2016-03-14 10:15:22:994
-0.9939,3.662,9.0747,-0.99,3.66,9.05,-0.03,0.04,0.04,0.0011,-0.0021,-0.0011,-110.06,36.31,73.63,88.63,-21.9,6.24,986.72,68.087,1049003,2016-03-14 10:15:23:495
-1.0107,3.6883,9.0556,-0.98,3.66,9.04,0.0,0.06,0.01,0.0,-0.0011,-0.0021,-110.37,37.44,73.19,88.4,-21.9,6.18,986.57,66.665,1049502,2016-03-14 10:15:23:994
-0.9939,3.6524,9.1274,-0.98,3.66,9.05,-0.02,0.02,0.02,0.0032,-0.0011,0.0,-110.75,37.06,72.81,88.19,-21.9,6.18,986.49,67.384,1050002,2016-03-14 10:15:24:494
-1.0083,3.6716,9.0316,-0.98,3.66,9.05,-0.02,0.01,-0.03,-0.0011,-0.0021,-0.0011,-110.37,38.13,73.63,88.08,-21.9,6.18,986.35,69.657,1050502,2016-03-14 10:15:24:994
-1.0179,3.6404,9.0244,-0.97,3.66,9.05,-0.02,0.0,-0.03,0.0011,-0.0053,0.0,-111.12,37.06,73.19,88.61,-21.9,6.18,986.27,68.989,1051002,2016-03-14 10:15:25:494
-1.0179,3.65,9.0101,-0.96,3.65,9.05,-0.02,-0.01,-0.04,-0.0011,-0.0075,-0.0011,-110.75,37.06,73.63,88.55,-21.85,6.06,986.12,66.742,1051503,2016-03-14 10:15:25:995
-1.0299,3.6811,9.1083,-0.96,3.65,9.05,-0.06,0.0,-0.05,-0.0011,-0.0128,0.0,-110.75,37.75,73.19,87.83,-21.85,6.06,986.0,67.256,1052002,2016-03-14 10:15:26:494
-1.0131,3.6596,9.0292,-0.96,3.65,9.05,-0.03,0.02,-0.02,-0.0021,-0.0043,-0.0021,-110.75,36.31,74.0,89.07,-21.85,6.06,985.87,68.2,1052502,2016-03-14 10:15:26:994
-0.9867,3.6524,9.0268,-0.96,3.65,9.05,-0.03,0.02,-0.05,0.0,-0.0021,-0.0021,-110.75,38.13,73.19,87.83,-21.85,6.06,985.79,67.226,1053002,2016-03-14 10:15:27:494
-0.9987,3.6764,9.0628,-0.97,3.65,9.05,-0.01,0.01,0.01,-0.0011,-0.0053,-0.0011,-110.75,37.75,74.0,88.05,-21.85,6.12,985.64,67.077,1053503,2016-03-14 10:15:27:995
-0.9796,3.6668,9.058,-0.98,3.65,9.05,0.0,0.02,0.05,-0.0011,-0.0011,-0.0021,-111.12,37.06,74.0,88.37,-21.85,6.12,985.53,68.864,1054003,2016-03-14 10:15:28:495
-1.0131,3.6716,9.0963,-0.98,3.65,9.05,0.02,0.03,0.04,0.0021,-0.0021,-0.0011,-111.12,37.44,73.63,88.59,-21.85,6.18,985.4,68.62,1054502,2016-03-14 10:15:28:994
-1.0155,3.65,9.0771,-0.97,3.65,9.05,-0.02,0.03,0.06,0.0011,-0.0043,-0.0011,-110.37,36.69,73.63,88.54,-21.85,6.12,985.34,67.574,1055003,2016-03-14 10:15:29:495
-1.0107,3.6668,9.0675,-0.96,3.65,9.05,-0.03,0.03,0.02,0.0021,-0.0064,0.0,-111.12,37.06,73.63,88.55,-21.85,6.06,985.21,67.158,1055502,2016-03-14 10:15:29:994
-0.9891,3.6548,9.0316,-0.95,3.65,9.05,-0.02,0.02,0.01,0.0,-0.0021,-0.0011,-110.75,36.69,72.81,88.18,-21.86,5.99,985.12,66.91,1056003,2016-03-14 10:15:30:495
-1.0083,3.6237,9.022,-0.95,3.65,9.05,-0.04,0.0,-0.05,-0.0011,-0.0021,0.0,-110.75,37.44,73.19,88.33,-21.86,5.99,985.01,67.516,1056503,2016-03-14 10:15:30:995
-1.0107,3.6093,8.9957,-0.95,3.65,9.05,0.0,-0.01,-0.05,0.0021,-0.0011,0.0021,-110.37,37.75,73.19,87.77,-21.86,5.99,984.9,68.738,1057003,2016-03-14 10:15:31:495
-1.0155,3.6165,8.9526,-0.96,3.65,9.05,-0.01,-0.01,-0.12,0.0,-0.0011,0.0,-111.5,37.44,72.0,88.14,-21.85,6.06,984.75,68.444,1057502,2016-03-14 10:15:31:994
-0.9939,3.5853,8.8999,-0.96,3.65,9.05,0.0,-0.01,-0.15,0.0011,-0.0021,0.0011,-111.5,36.69,73.63,88.55,-21.85,6.06,984.69,67.568,1058003,2016-03-14 10:15:32:495
-1.0107,3.6021,8.8951,-0.96,3.65,9.05,-0.02,-0.02,-0.16,-0.0032,0.0,0.0,-111.87,36.69,73.63,88.59,-21.85,6.06,984.56,68.561,1058502,2016-03-14 10:15:32:994
-0.9652,3.6069,8.8927,-0.98,3.64,9.05,0.01,-0.02,-0.16,-0.0021,0.0,-0.0011,-110.75,37.44,72.38,88.14,-21.8,6.18,984.48,68.684,1059003,2016-03-14 10:15:33:495
-0.9963,3.5806,8.8568,-0.99,3.64,9.05,0.06,-0.02,-0.21,-0.0011,0.0032,-0.0011,-111.12,37.44,73.19,88.36,-21.79,6.24,984.36,67.188,1059502,2016-03-14 10:15:33:994
-1.0035,3.5662,8.828,-1.01,3.63,9.05,0.05,-0.03,-0.23,0.0,0.0053,0.0,-111.5,37.75,73.63,88.01,-21.74,6.31,984.25,67.305,1060002,2016-03-14 10:15:34:494
-1.0179,3.5806,8.8496,-1.02,3.63,9.05,0.05,-0.03,-0.19,-0.0011,0.0032,0.0021,-111.5,38.13,72.81,87.85,-21.73,6.43,984.13,68.767,1060502,2016-03-14 10:15:34:994
-1.0394,3.6069,8.8831,-1.02,3.64,9.05,0.03,-0.02,-0.19,-0.0011,-0.0011,0.0021,-110.75,38.13,72.81,87.9,-21.79,6.43,984.05,68.633,1061003,2016-03-14 10:15:35:495
-1.0514,3.6021,8.9478,-1.01,3.64,9.05,-0.01,-0.01,-0.11,0.0011,0.0,0.0,-110.75,37.06,74.0,88.6,-21.79,6.37,983.91,66.594,1061502,2016-03-14 10:15:35:994
-1.0227,3.6237,8.9693,-1.02,3.64,9.05,0.06,-0.01,-0.16,0.0032,0.0,-0.0011,-111.5,36.31,73.19,88.94,-21.79,6.43,983.83,66.209,1062002,2016-03-14 10:15:36:494
-0.9939,3.6213,8.9167,-1.04,3.64,9.05,0.05,-0.03,-0.2,-0.0021,0.0011,-0.0021,-110.75,38.5,73.63,87.62,-21.78,6.56,983.71,68.369,1062503,2016-03-14 10:15:36:995
-0.9987,3.5997,8.955,-1.06,3.64,9.04,0.11,0.01,-0.14,0.0,0.0075,-0.0032,-110.37,37.75,73.19,87.93,-21.78,6.68,983.62,68.627,1063002,2016-03-14 10:15:37:494
-0.9915,3.6213,8.9574,-1.07,3.64,9.04,0.06,-0.01,-0.12,0.0,0.0021,0.0011,-110.37,37.44,72.38,88.29,-21.79,6.75,983.49,67.894,1063502,2016-03-14 10:15:37:994
-1.0179,3.6332,8.9789,-1.08,3.64,9.04,0.06,0.02,-0.06,-0.0011,0.0011,-0.0011,-110.06,37.75,72.81,87.99,-21.79,6.81,983.43,66.748,1064002,2016-03-14 10:15:38:494
-1.0107,3.6309,9.0244,-1.05,3.64,9.05,0.06,0.02,-0.03,0.0,0.0,0.0,-110.75,37.06,73.63,88.68,-21.78,6.62,983.31,68.241,1064503,2016-03-14 10:15:38:995
-1.0346,3.6548,9.0125,-1.03,3.64,9.05,0.02,0.04,-0.03,0.0011,-0.0011,0.0,-110.06,36.31,73.19,88.94,-21.78,6.56,983.23,68.647,1065003,2016-03-14 10:15:39:495
-1.037,3.6476,9.0436,-1.03,3.64,9.05,0.03,0.03,0.0,0.0011,-0.0011,-0.0011,-111.12,38.13,73.63,88.12,-21.78,6.49,983.15,67.823,1065503,2016-03-14 10:15:39:995
-1.0203,3.6764,9.1538,-1.03,3.64,9.05,0.02,0.04,0.05,0.0011,0.0053,-0.0011,-109.69,37.75,73.63,87.4,-21.78,6.49,983.08,68.202,1066002,2016-03-14 10:15:40:494
-1.0442,3.6716,9.1394,-1.05,3.65,9.04,0.06,0.06,0.08,0.0,0.0011,-0.0043,-110.06,36.69,72.38,88.3,-21.85,6.63,982.97,68.432,1066502,2016-03-14 10:15:40:994
-1.0251,3.662,9.1394,-1.05,3.65,9.04,0.08,0.08,0.1,0.0,-0.0011,-0.0032,-110.06,37.44,73.19,88.51,-21.85,6.63,982.91,67.934,1067002,2016-03-14 10:15:41:494
-1.0131,3.7003,9.137,-1.04,3.65,9.04,0.06,0.08,0.14,-0.0011,0.0011,-0.0021,-111.12,37.75,73.19,88.72,-21.85,6.63,982.78,67.95,1067502,2016-03-14 10:15:41:994
-1.0131,3.6907,9.216,-1.04,3.65,9.04,0.05,0.07,0.13,0.0011,0.0,-0.0021,-110.37,37.06,72.38,88.28,-21.86,6.56,982.67,67.951,1068002,2016-03-14 10:15:42:494
-1.0155,3.7075,9.1945,-1.04,3.65,9.04,0.03,0.08,0.15,0.0011,-0.0011,-0.0011,-110.75,37.44,72.38,88.32,-21.86,6.56,982.54,67.552,1068502,2016-03-14 10:15:42:994
-1.0299,3.7267,9.24,-1.02,3.66,9.04,0.0,0.08,0.15,0.0011,-0.0032,0.0,-110.37,37.44,72.81,88.5,-21.92,6.44,982.48,69.113,1069002,2016-03-14 10:15:43:494
-1.0418,3.7362,9.2639,-1.0,3.66,9.04,-0.01,0.1,0.2,0.0,-0.0053,0.0021,-109.69,37.44,72.81,88.46,-21.92,6.31,982.35,68.613,1069502,2016-03-14 10:15:43:994
-1.0179,3.7386,9.2735,-0.98,3.65,9.05,0.0,0.11,0.22,0.0011,-0.0032,-0.0011,-110.06,37.44,72.38,88.14,-21.85,6.18,982.27,66.106,1070003,2016-03-14 10:15:44:495
-1.0586,3.7099,9.216,-0.98,3.65,9.05,-0.03,0.09,0.16,0.0011,0.0,-0.0011,-110.06,37.06,73.63,88.56,-21.85,6.18,982.17,67.163,1070502,2016-03-14 10:15:44:994
-1.0203,3.6788,9.2376,-0.99,3.65,9.05,-0.01,0.07,0.14,0.0011,0.0011,-0.0011,-110.37,37.06,73.19,88.37,-21.85,6.24,982.09,68.622,1071002,2016-03-14 10:15:45:494
-1.0251,3.7003,9.1753,-0.99,3.65,9.05,0.01,0.07,0.13,0.0011,0.0011,0.0,-110.75,36.69,73.63,88.61,-21.85,6.24,981.97,67.836,1071502,2016-03-14 10:15:45:994
-1.037,3.6835,9.228,-0.99,3.65,9.05,0.0,0.07,0.12,0.0021,-0.0021,-0.0011,-109.69,37.06,73.19,88.37,-21.85,6.24,981.89,67.217,1072003,2016-03-14 10:15:46:495
-1.0131,3.6524,9.1394,-0.98,3.64,9.05,-0.01,0.05,0.08,0.0011,-0.0032,-0.0021,-110.37,36.69,73.63,88.35,-21.85,6.18,981.78,68.948,1072502,2016-03-14 10:15:46:994
-0.9963,3.674,9.137,-0.98,3.64,9.05,0.0,0.06,0.08,0.0,-0.0021,-0.0011,-110.37,37.44,72.81,88.3,-21.8,6.18,981.71,67.4,1073002,2016-03-14 10:15:47:494
-1.0179,3.6668,9.1322,-0.97,3.64,9.05,-0.02,0.04,0.09,-0.0021,-0.0011,-0.0011,-110.06,37.44,73.63,88.49,-21.8,6.12,981.57,66.981,1073503,2016-03-14 10:15:47:995
-1.0131,3.6788,9.1897,-0.98,3.64,9.05,-0.03,0.06,0.07,0.0032,-0.0032,-0.0011,-109.69,37.06,73.19,88.3,-21.8,6.18,981.48,67.035,1074002,2016-03-14 10:15:48:494
-1.0107,3.6788,9.1729,-0.98,3.64,9.05,-0.02,0.05,0.11,0.0,-0.0032,-0.0032,-110.75,37.06,72.0,88.3,-21.8,6.18,981.35,68.149,1074502,2016-03-14 10:15:48:994
-0.9844,3.674,9.1586,-0.98,3.64,9.05,-0.02,0.05,0.1,-0.0021,0.0021,-0.0011,-110.37,37.44,72.0,88.09,-21.8,6.18,981.26,68.232,1075002,2016-03-14 10:15:49:494
-1.0203,3.6644,9.1107,-0.98,3.64,9.05,0.02,0.06,0.09,0.0,0.0,-0.0011,-109.69,37.75,73.19,88.3,-21.8,6.18,981.14,67.873,1075503,2016-03-14 10:15:49:995
-1.0179,3.6668,9.137,-0.99,3.64,9.05,-0.01,0.06,0.08,-0.0011,-0.0032,0.0,-110.06,37.06,73.63,88.53,-21.79,6.24,981.07,67.467,1076002,2016-03-14 10:15:50:494
-1.0394,3.6883,9.1586,-0.98,3.64,9.05,0.0,0.05,0.12,-0.0011,-0.0043,0.0,-110.75,37.06,72.81,88.34,-21.8,6.18,980.96,68.004,1076502,2016-03-14 10:15:50:994
-1.0059,3.6907,9.1945,-0.97,3.64,9.05,-0.01,0.07,0.15,-0.0011,-0.0064,0.0,-110.37,37.06,73.19,88.28,-21.8,6.12,980.88,67.788,1077003,2016-03-14 10:15:51:495
-1.0227,3.6979,9.2208,-0.96,3.64,9.06,-0.03,0.08,0.17,-0.0021,-0.0064,-0.0011,-110.06,36.69,72.81,88.24,-21.78,6.05,980.74,66.889,1077502,2016-03-14 10:15:51:994
-1.0275,3.6883,9.1849,-0.96,3.63,9.06,-0.03,0.07,0.15,-0.0011,-0.0011,-0.0011,-110.37,37.06,74.0,88.4,-21.72,6.05,980.64,67.303,1078002,2016-03-14 10:15:52:494
-0.9939,3.6931,9.2184,-0.96,3.63,9.06,-0.03,0.09,0.18,0.0,-0.0011,-0.0021,-110.06,37.06,73.19,88.19,-21.72,6.05,980.5,68.194,1078503,2016-03-14 10:15:52:995
-1.0131,3.6668,9.1945,-0.96,3.63,9.06,-0.02,0.08,0.23,0.0053,-0.0011,-0.0021,-110.06,36.69,73.63,88.4,-21.72,6.05,980.36,68.304,1079002,2016-03-14 10:15:53:494
-1.0394,3.6907,9.2041,-0.96,3.63,9.06,-0.04,0.07,0.18,0.0032,-0.0021,-0.0021,-110.06,37.44,74.0,88.4,-21.72,6.05,980.2,67.482,1079502,2016-03-14 10:15:53:994
-1.0562,3.6835,9.2041,-0.96,3.63,9.06,-0.02,0.09,0.14,0.0021,-0.0021,0.0011,-110.37,37.44,73.19,88.19,-21.72,6.05,980.09,66.94,1080002,2016-03-14 10:15:54:494
-1.0418,3.6596,9.3142,-0.96,3.63,9.06,-0.01,0.11,0.14,0.0053,0.0,-0.0011,-110.37,37.75,73.63,87.92,-21.78,6.05,979.88,67.231,1080503,2016-03-14 10:15:54:995
-1.0179,3.6907,9.2232,-0.96,3.63,9.06,-0.02,0.08,0.2,0.0011,-0.0021,0.0,-110.75,36.69,73.63,88.43,-21.72,6.05,979.77,67.947,1081003,2016-03-14 10:15:55:495
-1.0514,3.6883,9.2208,-0.96,3.63,9.06,-0.03,0.08,0.16,0.0011,-0.0032,0.0,-110.06,37.06,74.44,88.4,-21.72,6.05,979.63,68.314,1081502,2016-03-14 10:15:55:994
-0.982,3.7314,9.1729,-0.96,3.64,9.06,0.01,0.12,0.1,-0.0011,0.0,0.0,-109.69,37.06,73.63,88.4,-21.72,6.05,979.49,67.031,1082003,2016-03-14 10:15:56:495
-1.0155,3.6692,9.1586,-0.97,3.64,9.06,-0.01,0.06,0.14,-0.0011,-0.0032,0.0011,-110.06,37.06,72.81,88.26,-21.78,6.11,979.31,67.281,1082503,2016-03-14 10:15:56:995
-0.9963,3.6332,9.0723,-0.97,3.63,9.06,-0.03,0.02,0.07,0.0011,-0.0053,-0.0011,-110.06,37.44,74.81,88.62,-21.72,6.11,979.2,67.076,1083003,2016-03-14 10:15:57:495
-1.0179,3.65,9.0723,-0.97,3.63,9.06,-0.01,-0.01,0.01,0.0021,-0.0032,-0.0011,-110.75,36.69,74.0,88.21,-21.72,6.11,979.01,67.248,1083503,2016-03-14 10:15:57:995
-0.9772,3.6141,8.9909,-0.97,3.62,9.06,-0.02,-0.02,-0.05,-0.0032,-0.0043,-0.0011,-110.37,36.31,72.81,88.68,-21.67,6.11,978.9,68.22,1084002,2016-03-14 10:15:58:494
-0.9987,3.5997,8.9957,-0.97,3.62,9.06,-0.01,-0.01,-0.07,-0.0032,-0.0032,-0.0021,-110.06,37.44,73.19,88.16,-21.67,6.11,978.73,68.14,1084502,2016-03-14 10:15:58:994
-0.9963,3.5758,9.0244,-0.97,3.61,9.07,0.01,-0.01,-0.1,0.0,-0.0021,-0.0011,-110.75,36.31,73.63,88.87,-21.61,6.11,978.62,67.409,1085002,2016-03-14 10:15:59:494
-0.9963,3.5901,8.9646,-0.97,3.61,9.06,0.02,-0.01,-0.09,0.0032,-0.0032,-0.0011,-111.12,37.75,73.63,87.84,-21.61,6.11,978.43,67.09,1085502,2016-03-14 10:15:59:994
-1.0155,3.6069,9.0005,-0.97,3.62,9.06,0.01,0.01,0.0,0.0,-0.0021,0.0,-110.37,37.75,73.19,87.64,-21.67,6.11,978.33,67.247,1086003,2016-03-14 10:16:00:495
-1.0179,3.638,9.1011,-0.98,3.62,9.06,-0.02,0.03,0.03,0.0032,-0.0053,0.0011,-110.75,37.44,74.0,88.42,-21.67,6.17,978.14,67.35,1086502,2016-03-14 10:16:00:994
-0.9963,3.6141,9.125,-0.97,3.62,9.06,0.01,0.04,0.01,-0.0032,-0.0032,-0.0011,-110.37,36.31,72.0,88.48,-21.67,6.11,978.01,67.411,1087003,2016-03-14 10:16:01:495
-0.9963,3.6404,9.0747,-0.97,3.62,9.06,-0.01,0.04,0.02,-0.0011,-0.0043,-0.0011,-111.12,37.06,72.81,88.2,-21.67,6.11,977.85,67.696,1087502,2016-03-14 10:16:01:994
-0.9915,3.6165,9.0675,-0.97,3.61,9.06,-0.01,0.02,0.02,-0.0011,-0.0021,-0.0011,-110.37,38.13,73.19,87.64,-21.67,6.11,977.73,67.419,1088002,2016-03-14 10:16:02:494
-0.9867,3.6021,9.0436,-0.98,3.61,9.07,0.0,0.03,0.02,0.0,0.0,0.0,-110.75,37.06,73.19,88.15,-21.59,6.17,977.56,67.589,1088502,2016-03-14 10:16:02:994
-0.9939,3.6141,9.0604,-0.98,3.61,9.07,0.01,0.03,0.01,-0.0011,-0.0011,0.0,-111.12,37.75,73.63,87.83,-21.59,6.17,977.46,67.373,1089003,2016-03-14 10:16:03:495
-0.9748,3.6117,9.0867,-0.98,3.61,9.07,0.02,0.02,0.01,0.0032,-0.0011,-0.0021,-110.37,37.06,73.19,88.11,-21.59,6.17,977.3,67.371,1089503,2016-03-14 10:16:03:995
-1.0083,3.6213,9.0723,-0.98,3.61,9.07,0.01,0.01,0.01,0.0,-0.0021,-0.0021,-110.37,35.94,74.44,88.84,-21.59,6.17,977.17,67.477,1090004,2016-03-14 10:16:04:496
-1.0394,3.6476,9.1202,-0.98,3.62,9.06,0.0,0.05,0.02,0.0043,-0.0053,0.0,-111.12,37.44,73.19,88.22,-21.67,6.17,977.02,67.375,1090503,2016-03-14 10:16:04:995
-1.0155,3.6356,9.0915,-0.97,3.61,9.06,-0.01,0.05,0.01,-0.0053,-0.0011,-0.0011,-110.75,37.44,72.81,88.17,-21.61,6.17,976.91,67.606,1091002,2016-03-14 10:16:05:494
-1.0107,3.6189,9.1226,-0.97,3.6,9.07,0.01,0.04,0.01,-0.0011,-0.0043,-0.0011,-111.12,37.75,74.0,87.76,-21.54,6.1,976.76,67.852,1091502,2016-03-14 10:16:05:994
-1.0083,3.6213,9.1514,-0.96,3.6,9.07,-0.01,0.05,0.05,-0.0021,-0.0032,-0.0021,-111.12,37.75,73.63,87.75,-21.54,6.04,976.67,67.159,1092002,2016-03-14 10:16:06:494
-0.9915,3.6332,9.161,-0.96,3.6,9.07,-0.01,0.05,0.09,0.0021,0.0032,0.0,-111.12,36.69,72.0,87.86,-21.54,6.04,976.5,66.476,1092503,2016-03-14 10:16:06:995
-0.97,3.6141,9.2065,-0.95,3.61,9.07,-0.06,0.13,0.33,0.0021,-0.0043,0.0,-110.37,37.44,73.63,87.24,-21.65,5.92,976.37,67.662,1093003,2016-03-14 10:16:07:495
-1.0059,3.6788,9.1801,-0.95,3.62,9.06,-0.06,0.13,0.15,-0.0032,0.0053,-0.0021,-110.75,37.44,73.19,88.16,-21.67,5.99,976.19,67.67,1093503,2016-03-14 10:16:07:995
-0.9484,3.6835,9.0819,-0.92,3.7,9.03,0.01,0.01,0.06,0.0447,0.0032,0.0064,-110.37,35.94,74.0,89.13,-22.05,5.81,976.02,68.39,1094002,2016-03-14 10:16:08:494
-0.8981,3.6332,8.3826,-0.94,3.68,9.04,0.04,0.06,-0.17,0.0011,-0.0043,-0.0032,-110.06,37.75,73.19,87.92,-22.04,5.94,975.76,67.871,1094503,2016-03-14 10:16:08:995
-0.9053,3.7626,9.0364,-0.88,3.75,9.02,-0.01,0.04,0.07,-0.033,0.0245,-0.0053,-111.12,36.31,74.0,89.32,-22.61,5.45,975.63,67.449,1095003,2016-03-14 10:16:09:495
-0.9556,3.7075,9.2328,-0.93,3.67,9.05,0.0,0.02,0.07,0.0075,-0.0043,0.0011,-111.5,36.31,74.81,89.31,-21.97,5.87,975.46,67.556,1095502,2016-03-14 10:16:09:994
-0.9341,3.6764,9.0915,-0.92,3.67,9.05,-0.01,0.06,0.09,0.0181,0.0043,-0.0021,-111.12,37.06,72.38,88.14,-21.97,5.74,975.37,68.1,1096002,2016-03-14 10:16:10:494
-0.9844,3.7769,9.1562,-0.93,3.72,9.03,-0.01,0.01,0.06,0.0085,-0.0085,0.0,-110.75,36.69,73.19,88.67,-22.28,5.88,975.21,68.08,1096502,2016-03-14 10:16:10:994
-0.9724,3.8775,8.9933,-0.96,3.8,8.99,0.01,0.0,0.14,0.032,-0.0266,-0.0075,-110.37,35.56,74.81,90.13,-22.8,6.1,975.13,68.312,1097002,2016-03-14 10:16:11:494
-0.8886,4.026,8.8544,-0.88,4.01,8.91,-0.01,0.01,0.06,0.0245,0.0192,0.0011,-110.06,35.25,75.63,91.25,-23.95,5.57,975.07,69.537,1097503,2016-03-14 10:16:11:995
-0.9436,4.1386,8.9047,-0.93,4.09,8.87,0.0,0.06,0.06,-0.0021,-0.0032,0.0,-110.37,35.56,75.25,91.78,-24.64,5.99,975.04,69.055,1098002,2016-03-14 10:16:12:494
-1.152,4.0308,8.9789,-1.13,4.0,8.88,0.0,0.06,0.09,-0.0107,0.0245,-0.0096,-110.06,36.31,74.81,91.81,-24.08,7.25,974.96,68.176,1098502,2016-03-14 10:16:12:994
-1.2334,3.9709,8.9981,-1.19,3.96,8.89,-0.09,0.11,0.18,0.0011,-0.0128,0.0021,-110.06,35.94,73.63,91.38,-23.63,7.81,974.89,68.686,1099003,2016-03-14 10:16:13:495
-1.1855,3.9805,9.0604,-1.14,3.92,8.92,-0.03,0.03,0.09,-0.0213,-0.0011,-0.0053,-110.75,37.06,74.44,90.69,-23.62,7.42,974.69,69.708,1099502,2016-03-14 10:16:13:994
-1.1161,3.9566,9.0292,-1.14,3.92,8.92,-0.07,0.08,0.27,-0.0202,-0.0362,0.0149,-109.31,35.94,74.0,90.14,-23.37,7.28,974.57,68.765,1100003,2016-03-14 10:16:14:495
-1.164,3.9638,8.9885,-1.09,3.9,8.93,0.02,0.01,0.13,0.0107,0.016,-0.0085,-109.69,35.56,74.81,91.08,-23.44,6.96,974.39,67.747,1100503,2016-03-14 10:16:14:995
-1.0514,3.8272,8.8807,-1.11,3.9,8.93,0.09,-0.04,-0.04,0.0138,-0.0245,0.0053,-108.94,37.75,73.19,90.04,-23.55,7.28,974.25,68.904,1101003,2016-03-14 10:16:15:495
-1.152,3.9015,9.0101,-1.14,3.86,8.94,0.0,0.04,0.03,-0.0181,-0.0032,-0.0043,-109.31,37.06,73.19,90.15,-23.18,7.33,974.05,67.746,1101502,2016-03-14 10:16:15:994
-1.1999,3.8248,9.0316,-1.12,3.84,8.95,0.02,0.03,-0.07,-0.0011,0.0032,-0.0032,-109.31,37.06,73.19,89.81,-23.06,7.2,973.95,67.711,1102002,2016-03-14 10:16:16:494
-1.1568,3.8129,9.0963,-1.11,3.83,8.96,-0.04,-0.02,0.04,0.0011,-0.0075,-0.0011,-109.69,36.69,73.63,89.94,-22.99,7.06,973.74,68.582,1102503,2016-03-14 10:16:16:995
-1.1592,3.8727,8.9598,-1.12,3.85,8.95,-0.05,0.03,0.02,0.0128,0.0085,0.0011,-109.31,36.69,74.0,90.06,-23.11,7.13,973.61,67.794,1103003,2016-03-14 10:16:17:495
-1.1161,3.8991,8.9957,-1.11,3.87,8.94,-0.01,0.05,0.04,-0.0138,-0.0032,-0.0021,-109.69,37.06,73.63,90.1,-23.17,7.01,973.44,67.872,1103503,2016-03-14 10:16:17:995
-1.0706,3.7769,8.8089,-1.12,3.83,8.96,0.05,-0.02,-0.07,-0.032,0.0597,-0.0128,-109.69,37.06,73.63,90.02,-23.12,6.94,973.31,67.943,1104005,2016-03-14 10:16:18:497
-1.1616,3.8105,8.9334,-1.13,3.87,8.94,-0.03,-0.02,-0.02,0.0053,-0.0096,-0.0021,-109.31,36.31,74.44,90.75,-23.24,7.2,973.14,66.909,1104503,2016-03-14 10:16:18:995
-1.3508,3.9278,9.0029,-1.18,3.96,8.9,0.09,-0.04,-0.21,0.0053,0.065,-0.0075,-108.56,36.31,73.19,91.19,-23.8,7.55,973.04,68.363,1105003,2016-03-14 10:16:19:495
-1.2478,3.9039,8.84,-1.21,3.92,8.91,0.01,-0.1,-0.02,0.0085,-0.0234,0.0064,-108.94,36.31,76.44,91.73,-23.55,7.73,972.81,68.41,1105502,2016-03-14 10:16:19:994
-1.1855,3.8943,8.8065,-1.14,3.9,8.92,-0.01,0.01,-0.11,0.0224,0.0138,-0.0043,-108.56,35.56,75.63,91.43,-23.45,7.28,972.68,68.159,1106002,2016-03-14 10:16:20:494
-1.2789,3.9015,8.7131,-1.26,3.95,8.89,0.04,0.04,-0.07,0.0138,0.0213,0.0138,-107.5,33.38,73.19,92.65,-23.64,7.62,972.49,67.867,1106502,2016-03-14 10:16:20:994
-1.6382,4.117,8.6293,-1.56,4.02,8.81,-0.05,0.09,-0.17,-0.1204,0.0138,-0.0181,-106.75,33.38,74.44,94.58,-24.19,10.04,972.38,68.633,1107003,2016-03-14 10:16:21:495
-1.3939,3.9111,8.6628,-1.37,3.96,8.87,-0.05,0.08,0.1,-0.016,-0.0479,-0.0064,-107.5,33.38,73.19,93.51,-23.7,8.84,972.21,68.86,1107502,2016-03-14 10:16:21:994
-1.1448,3.8943,8.9646,-1.14,3.92,8.92,0.06,-0.02,-0.28,0.1097,0.0948,0.0064,-107.5,33.38,72.0,92.19,-23.55,7.28,972.09,68.533,1108002,2016-03-14 10:16:22:494
-1.0849,3.935,8.9071,-1.14,3.93,8.91,0.01,-0.1,-0.01,-0.0533,0.0842,-0.0181,-107.5,35.25,72.38,91.3,-23.31,8.3,971.95,67.914,1108503,2016-03-14 10:16:22:995
-1.0514,3.6811,8.9789,-1.22,3.83,8.94,0.0,0.02,-0.2,0.1001,-0.081,0.0011,-107.12,35.56,72.0,90.23,-23.0,7.77,971.82,67.807,1109002,2016-03-14 10:16:23:494
-1.061,3.9997,8.8831,-1.04,3.91,8.93,0.03,0.04,-0.08,0.017,-0.0043,-0.0032,-110.37,36.69,74.81,90.61,-23.64,6.65,971.67,67.71,1109502,2016-03-14 10:16:23:994
